Test Program,Module,Test Instance Name,Parent Flow,Test Template,Test Parameters,Is MTT
Class_NVL_P16C,_,FMINXCR_SubFlow_SPEEDPRL2CPU::ATSPEED_CORE_SB_E_FMINXCR_X_CR_NOM_X_FMIN_FF_SEARCH_ALLCORE_RAW,SPEEDPRL2CPU_SubFlow,VminTC,"BypassPort=-1; CornerIdentifiers=""""; DtsConfiguration=""ALL_CDIE_C48_N2P_CORE""; EndVoltageLimits=__shared__::FlowMatrixSingular.CR_LFM_VMIN_RAIN_KILL; ExecutionMode=""Search""; FeatureSwitchSettings=""fivr_mode_on,disable_masked_targets,print_per_target_increments,print_scoreboard_counters""; FivrCondition=""NOM_CCF_CORE""; ForwardingMode=""Input""; InitialMaskBits=""""; LevelsTc=""SCN_CORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNCORE_OVERRIDE_nom""; LogLevel=""Disabled""; MaskPins=""""; MaxFailsNum=toInteger(__shared__::Specs.CHK_MAX_FAILS); Patlist=""scn_cdie_fminxcr_occ_atspeed_ssn400_edt_classhvm_list""; PatternNameCounterIndexes=""1,2,3,4,5,6,7""; PinMap=""SCN_CORE_AS""; RecoveryMode=""NoRecovery""; RecoveryOptions=""""; RecoveryTrackingIncoming=__shared__::RecoveryTracker.INCOMING_CR; RecoveryTrackingOutgoing=""""; SetPointsPlistMode=""Local""; SetPointsPlistParamName=""Patlist""; SetPointsPostInstance=PSPOST.CR_FMIN; SetPointsPreInstance=PSPRE.CR_FMIN + "","" + ""MCdrv:corefreq:"" + __shared__::FlowMatrixSingular.CR_FMIN + ""GHz""; StartVoltages=__shared__::FlowMatrixSingular.CR_LOW_SEARCH_VALUE; StartVoltagesForRetry=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesForRetry,""""); StartVoltagesOffset=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesOffset,""""); StepSize=toDouble(0.01); TestMode=""MultiVmin""; TimingsTc=__shared__::TpRule.If_C48_DS_AX_M(""SCN_CORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_N2P48S16COVERRIDE1500"",""SCN_CORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_N2P48S16COVERRIDE1500"",""SCN_CORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_N2P48OVERRIDE1500"",""SCN_CORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_N2P48S16COVERRIDE1500""); VoltageConverter=""--railconfigurations CDIE_CORE_NBLCTRL1 CDIE_CORE_NBLCTRL0 --dlvrpins VCCIA --expressions "" + DROPOUT.CR_FMIN; VoltageTargets=""CORE1,CORE0""",Yes
Class_NVL_P16C,_,FMINXCR_SubFlow_SPEEDPRL2CPU::ATSPEED_CORE_VMIN_K_FMINXCR_X_CR_FMIN_0400_ALLCORE,SPEEDPRL2CPU_SubFlow,VminTC,"BaseNumbers=""13003""; BypassPort=-1; CornerIdentifiers=""CR1@F1,CR0@F1""; DtsConfiguration=""ALL_CDIE_C48_N2P_CORE""; EndVoltageLimits=__shared__::FlowMatrixSingular.CR_HIGH_SEARCH_VALUE; ExecutionMode=""SearchWithScoreboard""; FeatureSwitchSettings=""fivr_mode_on,disable_masked_targets,print_per_target_increments,print_scoreboard_counters""; FivrCondition=""NOM_CCF_CORE""; FlowIndex=__shared__::FlowMatrix.FlowIndex; FlowIndexCallbackName=""""; ForwardingMode=""Input""; InitialMaskBits=""""; LevelsTc=""SCN_CORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNCORE_OVERRIDE_nom""; LimitGuardband=toString(__shared__::GBVars.FminLimitGuardband); LogLevel=""Disabled""; MaskPins=""""; MaxFailsNum=toInteger(__shared__::Specs.CHK_MAX_FAILS); Patlist=""scn_cdie_fminxcr_occ_atspeed_ssn400_edt_classhvm_list""; PatternNameCounterIndexes=""1,2,3,4,5,6,7""; PinMap=""SCN_CORE_AS""; PostInstance=""""; PreInstance=""""; RecoveryMode=""NoRecovery""; RecoveryOptions=""""; RecoveryTrackingIncoming=__shared__::RecoveryTracker.INCOMING_CR; RecoveryTrackingOutgoing=""""; ScoreboardEdgeTicks=toInteger(__shared__::Specs.CHK_EDGE_TICK); SetPointsPlistMode=""Local""; SetPointsPlistParamName=""Patlist""; SetPointsPostInstance=PSPOST.CR_FMIN; SetPointsPreInstance=PSPRE.CR_FMIN + "","" + ""MCdrv:corefreq:"" + __shared__::FlowMatrixSingular.CR_FMIN + ""GHz""; StartVoltages=__shared__::FlowMatrixSingular.CR_LOW_SEARCH_VALUE; StartVoltagesForRetry=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesForRetry,""""); StartVoltagesOffset=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesOffset,""""); StepSize=toDouble(__shared__::FlowMatrixSingular.CR_SEARCH_RESOLUTION); TestMode=""MultiVmin""; TimingsTc=__shared__::TpRule.If_C48_DS_AX_M(""SCN_CORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_N2P48S16COVERRIDE1500"",""SCN_CORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_N2P48S16COVERRIDE1500"",""SCN_CORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_N2P48OVERRIDE1500"",""SCN_CORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_N2P48S16COVERRIDE1500""); VoltageConverter=""--railconfigurations CDIE_CORE_NBLCTRL1 CDIE_CORE_NBLCTRL0 --dlvrpins VCCIA --expressions "" + DROPOUT.CR_FMIN; VoltagesOffset=""GBVars.VoltageOffset""; VoltageTargets=""CORE1,CORE0""",Yes
Class_NVL_P16C,_,FMINXCR_SubFlow_SPEEDPRL2CPU::CTRL_X_AUX_K_FMINXCR_X_X_X_X_FLWFLG,SPEEDPRL2CPU_SubFlow,AuxiliaryTC,"DataType=""Integer""; Expression=""1""; PostInstance=__shared__::TpRule.If_CLASS_NVL_S52C(""PrimeSetAdditionalCurrentDieIds(""+__shared__::DFFVars.DIEID_CPU1+"")"",""""); PreInstance=""SetCurrentDieId("" + __shared__::DFFVars.DIEID_CPU + "")""; ResultPort=""1""",Yes
Class_NVL_P16C,_,FMINXCR_SubFlow_SPEEDPRL2CPU::CTRL_X_AUX_K_FMINXCR_X_X_X_X_FLWSKP,SPEEDPRL2CPU_SubFlow,AuxiliaryTC,"BypassPort=__shared__::FlwSkpCollect.FlwSkpRule(2,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1); DataType=""Integer""; Expression=""1""; ResultPort=""1""",Yes
Class_NVL_P16C,_,FMINXCR_SubFlow_SPEEDPRL2CPU::CTRL_X_PATMOD_K_FMINXCR_X_X_X_X_RESET_RATIO4_DISABLE,SPEEDPRL2CPU_SubFlow,PrimePatConfigTestMethod,"BypassPort=-1; ConfigurationFile=GetEnvironmentVariable(""~HDMT_TP_BASE_DIR"") + "".//Modules/SCN/SCN_CORE_CX48/InputFiles/fmin_ratio4_resetoverride.setpoints.json""; SetPoint=""enable_fmin_400_throttle_done_detected_core""",Yes
Class_NVL_P16C,_,FMINXCR_SubFlow_SPEEDPRL2CPU::CTRL_X_PATMOD_K_FMINXCR_X_X_X_X_RESET_RATIO4_ENABLE,SPEEDPRL2CPU_SubFlow,PrimePatConfigTestMethod,"BypassPort=-1; ConfigurationFile=GetEnvironmentVariable(""~HDMT_TP_BASE_DIR"") + "".//Modules/SCN/SCN_CORE_CX48/InputFiles/fmin_ratio4_resetoverride.setpoints.json""; SetPoint=""disable_fmin_400_throttle_done_detected_core""",Yes
Class_NVL_P16C,_,FMINXCR_SubFlow_SPEEDPRL2CPU::SBFT_CORE_VMIN_K_FMINXCR_X_CR_FMIN_0400_MLC,SPEEDPRL2CPU_SubFlow,VminTC,"BaseNumbers=""11142""; BypassPort=-1; CornerIdentifiers=""CR1@F1,CR0@F1""; DtsConfiguration=FUN_CORE_CX48_Specs.dtsconfig_cx48; EndVoltageLimits=__shared__::FlowMatrixSingular.CR_LFM_VMIN_RAIN_KILL; ExecutionMode=""SearchWithScoreboard""; FailCaptureCount=FUN_CORE_CX48_Specs.FailCaptureCount; FeatureSwitchSettings=FUN_CORE_CX48_Specs.FeatureSwitchSettings; FivrCondition=""NOM_CCF_CORE""; FivrConditionPlistParamName=""Patlist""; FlowIndex=__shared__::FlowMatrix.FlowIndex; ForwardingMode=""Input""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; LimitGuardband=toString(__shared__::GBVars.FminLimitGuardband); MaxFailsNum=toInteger(__shared__::Specs.CHK_MAX_FAILS); Patlist=""IPC::fun_cdie_fminxcr_mlc_hptp800_list""; PatternNameCounterIndexes=FUN_CORE_CX48_Specs.PatNameIndex; PinMap=FUN_CORE_CX48_Specs.PinMap_FREQ_NONMISR; RecoveryMode=FUN_CORE_CX48_Specs.CORE_RecoveryMode_NoRec; RecoveryTrackingIncoming=__shared__::RecoveryTracker.INCOMING_CR; ScoreboardEdgeTicks=toInteger(__shared__::Specs.CHK_EDGE_TICK); SetPointsPlistParamName=""Patlist""; SetPointsPostInstance=PSPOST.CR_FMIN + "","" + FUN_CORE_CX48_Specs.MCfun_FMIN_UNMASK_CR; SetPointsPreInstance=PSPRE.CR_FMIN + "","" + ""MCdrv:"" + FUN_CORE_CX48_Specs.corefreq + "":"" + __shared__::FlowMatrixSingular.CR_FMIN + ""GHz,MCdrv:"" + FUN_CORE_CX48_Specs.ringfreq + "":"" + __shared__::FlowMatrixSingular.CCF_FMIN + ""GHz,MCfun:ratio_modify:"" + FUN_CORE_CX48_Specs.MLC_FMIN + "",MCfun:DBGCNTR:FMIN,"" + FUN_CORE_CX48_Specs.MCfun_FMIN_MASK_CR; StartVoltages=__shared__::FlowMatrixSingular.CR_LOW_SEARCH_VALUE; StartVoltagesForRetry=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesForRetry,""""); StartVoltagesOffset=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesOffset,""""); StepSize=toDouble(__shared__::FlowMatrixSingular.CR_SEARCH_RESOLUTION); TestMode=""MultiVmin""; TimingsTc=""FUN_CORE_CX48::cpu_fun_timing_mts800_tstprtclk400_tck100_fun_core_n2p""; VminResult=""SBFT_MLC_CR1_FMIN_FF_SEARCH,SBFT_MLC_CR0_FMIN_FF_SEARCH""; VoltageConverter=FUN_CORE_CX48_Specs.VoltageConverter_NBLRail + DROPOUT.CR_FMIN; VoltageTargets=FUN_CORE_CX48_Specs.VoltageTarget1C",Yes
Class_NVL_P16C,_,FMINXCR_SubFlow_SPEEDPRL2CPU::SBFT_CORE_VMIN_K_FMINXCR_X_CR_FMIN_0400_MLC_DRG,SPEEDPRL2CPU_SubFlow,VminTC,"BaseNumbers=""11144""; BypassPort=-1; CornerIdentifiers=""CR1@F1,CR0@F1""; DtsConfiguration=FUN_CORE_CX48_Specs.dtsconfig_cx48; EndVoltageLimits=__shared__::FlowMatrixSingular.CR_LFM_VMIN_RAIN_KILL; ExecutionMode=""SearchWithScoreboard""; FailCaptureCount=FUN_CORE_CX48_Specs.FailCaptureCount; FeatureSwitchSettings=FUN_CORE_CX48_Specs.FeatureSwitchSettings; FivrCondition=""NOM_CCF_CORE""; FivrConditionPlistParamName=""Patlist""; FlowIndex=__shared__::FlowMatrix.FlowIndex; ForwardingMode=""Input""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; LimitGuardband=toString(__shared__::GBVars.FminLimitGuardband); MaxFailsNum=toInteger(__shared__::Specs.CHK_MAX_FAILS); Patlist=""IPC::fun_cdie_fminxcr_mlc_drg_hptp800_list""; PatternNameCounterIndexes=FUN_CORE_CX48_Specs.PatNameIndex; PinMap=FUN_CORE_CX48_Specs.PinMap_FREQ_NONMISR; RecoveryMode=FUN_CORE_CX48_Specs.CORE_RecoveryMode_NoRec; RecoveryTrackingIncoming=__shared__::RecoveryTracker.INCOMING_CR; ScoreboardEdgeTicks=toInteger(__shared__::Specs.CHK_EDGE_TICK); SetPointsPlistParamName=""Patlist""; SetPointsPostInstance=PSPOST.CR_FMIN + "","" + FUN_CORE_CX48_Specs.MCfun_FMIN_UNMASK_CR; SetPointsPreInstance=PSPRE.CR_FMIN + "","" + ""MCdrv:"" + FUN_CORE_CX48_Specs.corefreq + "":"" + __shared__::FlowMatrixSingular.CR_FMIN + ""GHz,MCdrv:"" + FUN_CORE_CX48_Specs.ringfreq + "":"" + __shared__::FlowMatrixSingular.CCF_FMIN + ""GHz,MCfun:ratio_modify:"" + FUN_CORE_CX48_Specs.MLC_DRG_FMIN + "",MCfun:DBGCNTR:FMIN,"" + FUN_CORE_CX48_Specs.MCfun_FMIN_MASK_CR; StartVoltages=__shared__::FlowMatrixSingular.CR_LOW_SEARCH_VALUE; StartVoltagesForRetry=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesForRetry,""""); StartVoltagesOffset=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesOffset,""""); StepSize=toDouble(__shared__::FlowMatrixSingular.CR_SEARCH_RESOLUTION); TestMode=""MultiVmin""; TimingsTc=""FUN_CORE_CX48::cpu_fun_timing_mts800_tstprtclk400_tck100_fun_core_n2p""; VminResult=""SBFT_MLC_DRG_CR1_FMIN_FF_SEARCH,SBFT_MLC_DRG_CR0_FMIN_FF_SEARCH""; VoltageConverter=FUN_CORE_CX48_Specs.VoltageConverter_NBLRail + DROPOUT.CR_FMIN; VoltageTargets=FUN_CORE_CX48_Specs.VoltageTarget1C",Yes
Class_NVL_P16C,_,FMINXCR_SubFlow_SPEEDPRL2CPU::SBFT_CORE_VMIN_K_FMINXCR_X_CR_FMIN_0400_MLC_LS,SPEEDPRL2CPU_SubFlow,VminTC,"BaseNumbers=""11143""; BypassPort=-1; CornerIdentifiers=""CR1@F1,CR0@F1""; DtsConfiguration=FUN_CORE_CX48_Specs.dtsconfig_cx48; EndVoltageLimits=__shared__::FlowMatrixSingular.CR_LFM_VMIN_RAIN_KILL; ExecutionMode=""SearchWithScoreboard""; FailCaptureCount=FUN_CORE_CX48_Specs.FailCaptureCount; FeatureSwitchSettings=FUN_CORE_CX48_Specs.FeatureSwitchSettings; FivrCondition=""NOM_CCF_CORE""; FivrConditionPlistParamName=""Patlist""; FlowIndex=__shared__::FlowMatrix.FlowIndex; ForwardingMode=""Input""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; LimitGuardband=toString(__shared__::GBVars.FminLimitGuardband); MaxFailsNum=toInteger(__shared__::Specs.CHK_MAX_FAILS); Patlist=""IPC::fun_cdie_fminxcr_mlc_ls_hptp800_list""; PatternNameCounterIndexes=FUN_CORE_CX48_Specs.PatNameIndex; PinMap=FUN_CORE_CX48_Specs.PinMap_FREQ_NONMISR; RecoveryMode=FUN_CORE_CX48_Specs.CORE_RecoveryMode_NoRec; RecoveryTrackingIncoming=__shared__::RecoveryTracker.INCOMING_CR; ScoreboardEdgeTicks=toInteger(__shared__::Specs.CHK_EDGE_TICK); SetPointsPlistParamName=""Patlist""; SetPointsPostInstance=PSPOST.CR_FMIN + "","" + FUN_CORE_CX48_Specs.MCfun_FMIN_UNMASK_CR; SetPointsPreInstance=PSPRE.CR_FMIN + "","" + ""MCdrv:"" + FUN_CORE_CX48_Specs.corefreq + "":"" + __shared__::FlowMatrixSingular.CR_FMIN + ""GHz,MCdrv:"" + FUN_CORE_CX48_Specs.ringfreq + "":"" + __shared__::FlowMatrixSingular.CCF_FMIN + ""GHz,MCfun:ratio_modify:"" + FUN_CORE_CX48_Specs.MLC_LS_FMIN + "",MCfun:DBGCNTR:FMIN,"" + FUN_CORE_CX48_Specs.MCfun_FMIN_MASK_CR; StartVoltages=__shared__::FlowMatrixSingular.CR_LOW_SEARCH_VALUE; StartVoltagesForRetry=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesForRetry,""""); StartVoltagesOffset=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesOffset,""""); StepSize=toDouble(__shared__::FlowMatrixSingular.CR_SEARCH_RESOLUTION); TestMode=""MultiVmin""; TimingsTc=""FUN_CORE_CX48::cpu_fun_timing_mts800_tstprtclk400_tck100_fun_core_n2p""; VminResult=""SBFT_MLC_LS_CR1_FMIN_FF_SEARCH,SBFT_MLC_LS_CR0_FMIN_FF_SEARCH""; VoltageConverter=FUN_CORE_CX48_Specs.VoltageConverter_NBLRail + DROPOUT.CR_FMIN; VoltageTargets=FUN_CORE_CX48_Specs.VoltageTarget1C",Yes
Class_NVL_P16C,_,FMINXCR_SubFlow_SPEEDPRL2CPU::SBFT_CORE_VMIN_K_FMINXCR_X_CR_FMIN_0400_SLC,SPEEDPRL2CPU_SubFlow,VminTC,"BaseNumbers=""11146""; BypassPort=-1; CornerIdentifiers=""CR1@F1,CR0@F1""; DtsConfiguration=FUN_CORE_CX48_Specs.dtsconfig_cx48; EndVoltageLimits=__shared__::FlowMatrixSingular.CR_LFM_VMIN_RAIN_KILL; ExecutionMode=""SearchWithScoreboard""; FailCaptureCount=FUN_CORE_CX48_Specs.FailCaptureCount; FeatureSwitchSettings=FUN_CORE_CX48_Specs.FeatureSwitchSettings; FivrCondition=""NOM_CCF_CORE""; FivrConditionPlistParamName=""Patlist""; FlowIndex=__shared__::FlowMatrix.FlowIndex; ForwardingMode=""Input""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; LimitGuardband=toString(__shared__::GBVars.FminLimitGuardband); MaxFailsNum=toInteger(__shared__::Specs.CHK_MAX_FAILS); Patlist=""IPC::fun_cdie_fminxcr_slc_hptp800_burstoff_list""; PatternNameCounterIndexes=FUN_CORE_CX48_Specs.PatNameIndex; PinMap=FUN_CORE_CX48_Specs.PinMap_FREQ_NONMISR; RecoveryMode=FUN_CORE_CX48_Specs.CORE_RecoveryMode_NoRec; RecoveryTrackingIncoming=__shared__::RecoveryTracker.INCOMING_CR; ScoreboardEdgeTicks=toInteger(__shared__::Specs.CHK_EDGE_TICK); SetPointsPlistParamName=""Patlist""; SetPointsPostInstance=PSPOST.CR_FMIN + "","" + FUN_CORE_CX48_Specs.MCfun_FMIN_UNMASK_CR + "",CCF:nblctrl_ccf:ccfnblon""; SetPointsPreInstance=PSPRE.CR_FMIN + "","" + ""MCdrv:"" + FUN_CORE_CX48_Specs.corefreq + "":"" + __shared__::FlowMatrixSingular.CR_FMIN + ""GHz,MCdrv:"" + FUN_CORE_CX48_Specs.ringfreq + "":"" + __shared__::FlowMatrixSingular.CCF_FMIN + ""GHz,CCF:nblctrl_ccf:ccfnbloff,MCfun:ratio_modify:"" + FUN_CORE_CX48_Specs.SLC_FMIN + "",MCfun:DBGCNTR:FMIN,"" + FUN_CORE_CX48_Specs.MCfun_FMIN_MASK_CR; StartVoltages=__shared__::FlowMatrixSingular.CR_LOW_SEARCH_VALUE; StartVoltagesForRetry=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesForRetry,""""); StartVoltagesOffset=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesOffset,""""); StepSize=toDouble(__shared__::FlowMatrixSingular.CR_SEARCH_RESOLUTION); TestMode=""MultiVmin""; TimingsTc=""FUN_CORE_CX48::cpu_fun_timing_mts400_tstprtclk200_tck50_i_drv_mul_fun_CORE""; VminResult=""SBFT_SLC_CR1_FMIN_FF_SEARCH,SBFT_SLC_CR0_FMIN_FF_SEARCH""; VoltageConverter=""--overrides CCF:"" + __shared__::FlowMatrixSingular.CCF_VMAX_VALUE + FUN_CORE_CX48_Specs.VoltageConverter_NBLRailCCF + DROPOUT.CR_FMIN; VoltageTargets=FUN_CORE_CX48_Specs.VoltageTarget1C",Yes
Class_NVL_P16C,_,FMINXCR_SubFlow_SPEEDPRL2CPU::SBFT_CORE_VMIN_K_FMINXCR_X_CR_FMIN_0400_SLC_DRG,SPEEDPRL2CPU_SubFlow,VminTC,"BaseNumbers=""11147""; BypassPort=-1; CornerIdentifiers=""CR1@F1,CR0@F1""; DtsConfiguration=FUN_CORE_CX48_Specs.dtsconfig_cx48; EndVoltageLimits=__shared__::FlowMatrixSingular.CR_LFM_VMIN_RAIN_KILL; ExecutionMode=""SearchWithScoreboard""; FailCaptureCount=FUN_CORE_CX48_Specs.FailCaptureCount; FeatureSwitchSettings=FUN_CORE_CX48_Specs.FeatureSwitchSettings; FivrCondition=""NOM_CCF_CORE""; FivrConditionPlistParamName=""Patlist""; FlowIndex=__shared__::FlowMatrix.FlowIndex; ForwardingMode=""Input""; LevelsTc=""CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_min""; LimitGuardband=toString(__shared__::GBVars.FminLimitGuardband); MaxFailsNum=toInteger(__shared__::Specs.CHK_MAX_FAILS); Patlist=""IPC::fun_cdie_fminxcr_slc_drg_hptp800_burstoff_list""; PatternNameCounterIndexes=FUN_CORE_CX48_Specs.PatNameIndex; PinMap=FUN_CORE_CX48_Specs.PinMap_FREQ_NONMISR; RecoveryMode=FUN_CORE_CX48_Specs.CORE_RecoveryMode_NoRec; RecoveryTrackingIncoming=__shared__::RecoveryTracker.INCOMING_CR; ScoreboardEdgeTicks=toInteger(__shared__::Specs.CHK_EDGE_TICK); SetPointsPlistParamName=""Patlist""; SetPointsPostInstance=PSPOST.CR_FMIN + "","" + FUN_CORE_CX48_Specs.MCfun_FMIN_UNMASK_CR + "",CCF:nblctrl_ccf:ccfnblon""; SetPointsPreInstance=PSPRE.CR_FMIN + "","" + ""MCdrv:"" + FUN_CORE_CX48_Specs.corefreq + "":"" + __shared__::FlowMatrixSingular.CR_FMIN + ""GHz,MCdrv:"" + FUN_CORE_CX48_Specs.ringfreq + "":"" + __shared__::FlowMatrixSingular.CCF_FMIN + ""GHz,CCF:nblctrl_ccf:ccfnbloff,MCfun:ratio_modify:"" + FUN_CORE_CX48_Specs.SLC_DRG_FMIN + "",MCfun:DBGCNTR:FMIN,"" + FUN_CORE_CX48_Specs.MCfun_FMIN_MASK_CR; StartVoltages=__shared__::FlowMatrixSingular.CR_LOW_SEARCH_VALUE; StartVoltagesForRetry=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesForRetry,""""); StartVoltagesOffset=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesOffset,""""); StepSize=toDouble(__shared__::FlowMatrixSingular.CR_SEARCH_RESOLUTION); TestMode=""MultiVmin""; TimingsTc=""FUN_CORE_CX48::cpu_fun_timing_mts400_tstprtclk200_tck50_i_drv_mul_fun_CORE""; VminResult=""SBFT_SLC_DRG_CR1_FMIN_FF_SEARCH,SBFT_SLC_DRG_CR0_FMIN_FF_SEARCH""; VoltageConverter=""--overrides CCF:"" + __shared__::FlowMatrixSingular.CCF_VMAX_VALUE + FUN_CORE_CX48_Specs.VoltageConverter_NBLRailCCF + DROPOUT.CR_FMIN; VoltageTargets=FUN_CORE_CX48_Specs.VoltageTarget1C",Yes
Class_NVL_P16C,_,FMINXCR_SubFlow_SPEEDPRL2CPU::XSA_CORE_SB_K_FMINXCR_X_CRA_FMIN_0400_ALL,SPEEDPRL2CPU_SubFlow,VminTC,"BaseNumbers=""12149""; BypassPort=ARR_CORE_CXX_Rules.TPRules(-1,1,1,-1,-1,-1,-1,-1); CornerIdentifiers=ARR_CORE_CXX_Rules.TPRules(""CR3@F1,CR2@F1,CR1@F1,CR0@F1"",""CR3@F1,CR2@F1,CR1@F1,CR0@F1"",""CR3@F1,CR2@F1,CR1@F1,CR0@F1"",""CR1@F1,CR0@F1"",""CR1@F1,CR0@F1"",""CR1@F1,CR0@F1"",""CR3@F1,CR2@F1,CR1@F1,CR0@F1"",""CR3@F1,CR2@F1,CR1@F1,CR0@F1""); EndVoltageLimits=__shared__::FlowMatrixSingular.CR_LFM_VMIN_RAIN_KILL; ExecutionMode=""SearchWithScoreboard""; FailCaptureCount=toInteger(1); FeatureSwitchSettings=ARR_CORE_CXX_Specs.FeatureSwitchNonMTT; FivrCondition=ARR_CORE_CXX_Specs.FivrConditionNom; FivrConditionPlistParamName=""Patlist""; FlowIndex=__shared__::FlowMatrixSingular.FlowIndex; ForwardingMode=ARR_CORE_CXX_Specs.ForwardingMode_EDC; LevelsTc=""IPC::ARR_CORE_CXX::arr_cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_ARR_MBIST_min_lvl""; LimitGuardband=toString(__shared__::GBVars.FminLimitGuardband); MaxFailsNum=toInteger(20); Patlist=""IPC::arr_cdie_fminxcr_mbist_core_all_all_all_limiter_fmin_class_hptp_list_master""; PatternNameCounterIndexes=ARR_CORE_CXX_Specs.PatternMap; PinMap=ARR_CORE_CXX_Specs.Recovery_PinMap; RecoveryMode=""NoRecovery""; RecoveryOptions=__shared__::Recovery_Single.F1F4_recovery_opt_CR; RecoveryTrackingIncoming=ARR_CORE_CXX_Specs.RecoveryTracker_In_Rules; RecoveryTrackingOutgoing=ARR_CORE_CXX_Specs.RecoveryTracker_OutSpeedflow_Rules; ScoreboardEdgeTicks=toInteger(__shared__::Specs.CHK_EDGE_TICK); SetPointsPlistParamName=""Patlist""; SetPointsPostInstance=PSPOST.CR_FMIN; SetPointsPreInstance=PSPRE.CR_FMIN + "","" + ""MCdrv:"" + ARR_CORE_CXX_Specs.corefreq + "":"" + __shared__::FlowMatrixSingular.CR_FMIN + ""GHz,MCdrv:"" + ARR_CORE_CXX_Specs.ringfreq + "":"" + __shared__::FlowMatrixSingular.CCF_FMIN + ""GHz,MCdrv:atomfreq_0:"" + __shared__::FlowMatrixSingular.AT_F1_FREQ + ""GHz""; StartVoltages=__shared__::FlowMatrixSingular.CR_LOW_SEARCH_VALUE; StartVoltagesForRetry=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesForRetry,""""); StartVoltagesOffset=__shared__::QNRTpRuleShared.If_PseudoVminForwarding(__shared__::QNRUsrvShared.StartVoltagesOffset,""""); StepSize=toDouble(__shared__::FlowMatrixSingular.CR_SEARCH_RESOLUTION); TestMode=""MultiVmin""; TimingsTc=ARR_CORE_CXX_Specs.timingRules; VoltageConverter=ARR_CORE_CXX_Specs.VoltageConverterRailRules + DROPOUT.CR_FMIN; VoltageTargets=ARR_CORE_CXX_Specs.VoltageTargetRules",Yes
